ID,Area,gz2_label,ra,dec,ea,fy0,fa,gy0,ga,eb,fb,gb,circ_0.0,circ_0.11,circ_0.22,circ_0.33,circ_0.44,circ_0.56,circ_0.67,circ_0.78,circ_0.89,circ_1.0,circ_log_0.0,circ_log_0.11,circ_log_0.22,circ_log_0.33,circ_log_0.44,circ_log_0.56,circ_log_0.67,circ_log_0.78,circ_log_0.89,circ_log_1.0,conv_0.0,conv_0.11,conv_0.22,conv_0.33,conv_0.44,conv_0.56,conv_0.67,conv_0.78,conv_0.89,conv_1.0,ami_1_0.0,ami_1_0.11,ami_1_0.22,ami_1_0.33,ami_1_0.44,ami_1_0.56,ami_1_0.67,ami_1_0.78,ami_1_0.89,ami_1_1.0,ami_log_1_0.0,ami_log_1_0.11,ami_log_1_0.22,ami_log_1_0.33,ami_log_1_0.44,ami_log_1_0.56,ami_log_1_0.67,ami_log_1_0.78,ami_log_1_0.89,ami_log_1_1.0,ami_2_0.0,ami_2_0.11,ami_2_0.22,ami_2_0.33,ami_2_0.44,ami_2_0.56,ami_2_0.67,ami_2_0.78,ami_2_0.89,ami_2_1.0,ami_log_2_0.0,ami_log_2_0.11,ami_log_2_0.22,ami_log_2_0.33,ami_log_2_0.44,ami_log_2_0.56,ami_log_2_0.67,ami_log_2_0.78,ami_log_2_0.89,ami_log_2_1.0,ami_3_0.0,ami_3_0.11,ami_3_0.22,ami_3_0.33,ami_3_0.44,ami_3_0.56,ami_3_0.67,ami_3_0.78,ami_3_0.89,ami_3_1.0,ami_log_3_0.0,ami_log_3_0.11,ami_log_3_0.22,ami_log_3_0.33,ami_log_3_0.44,ami_log_3_0.56,ami_log_3_0.67,ami_log_3_0.78,ami_log_3_0.89,ami_log_3_1.0,ami_4_0.0,ami_4_0.11,ami_4_0.22,ami_4_0.33,ami_4_0.44,ami_4_0.56,ami_4_0.67,ami_4_0.78,ami_4_0.89,ami_4_1.0,ami_log_4_0.0,ami_log_4_0.11,ami_log_4_0.22,ami_log_4_0.33,ami_log_4_0.44,ami_log_4_0.56,ami_log_4_0.67,ami_log_4_0.78,ami_log_4_0.89,ami_log_4_1.0
801,418,Er,309.2244,-0.2856,0.07807344019641738,0.8588298240169016,0.15255031002277955,0.2861312905751673,0.08471360774285987,1.2428587171915346,0.8398141012595044,0.8351656713493564,1.2732395447351628,1.0130290725664244,0.9903142362976582,0.9982153569092358,1.0011443686509152,0.9950816409635673,0.9929914482717583,0.9792719125401363,0.9600604816586752,0.959560852198964,1.2732395447351628,0.9773138968276374,1.0333434227077616,0.9987860561295308,1.009091802328631,1.0050735418568224,1.0008788717705717,0.9918741037122462,0.9847721277643607,0.959560852198964,0.857435897435893,0.25119281281635303,0.16735927863241612,0.1128006526966405,0.07851574225487681,0.06389503042147174,0.0595006216765731,0.05125720623029227,0.042331577552180796,1.0,0.8603380065709937,0.9472497154411423,0.9559563739652797,0.952888518388727,0.9517575876737981,0.9541017051152099,0.9549133658805984,0.9602893957034258,0.9679595067969095,0.9681612461021791,0.8603380065709937,0.9621502102230304,0.9396414813478785,0.952669943105679,0.9487266708442861,0.9502475147361031,0.9518601339211965,0.9553481199074145,0.9581281599464728,0.9681612461021791,0.0,0.013672972189310103,0.002508722882406665,0.001120964047210402,8.501212871712708e-06,5.6870728940186155e-05,2.7895808928125124e-05,0.0006543868557766246,0.00046973155120236845,0.003033625511071953,0.0,0.14570908966056698,0.030840880056188874,0.025613844040518405,0.00411471053980806,6.042271479214873e-05,0.0006319793559208493,2.490462705840253e-05,0.0010814621131643813,0.003033625511071953,0.0,0.35575195128352527,0.2535343845902099,0.07339299195534188,0.019155932515134137,0.011455887548149003,0.0029512025846525564,0.11775368890463808,0.15643856791566635,0.20491333624372846,0.0,1.2168710797361606,0.5779982193903602,0.44463493020332207,0.09556089144089393,0.08490893335225658,0.034162007237333224,0.01824575799856205,0.02551035576190925,0.20491333624372846,0.0,0.006211198504183721,0.00024182439102914498,3.859702696003139e-05,1.0828703295424747e-08,2.9081053490963834e-07,2.5584183751631926e-08,2.010421525404783e-05,1.4397658292988977e-05,0.0002797913335435036,0.0,0.35836685183990413,0.019053568016381507,0.012115119411165495,0.000271756514353386,6.296088748135663e-07,1.0122015292873932e-05,5.512324269080261e-08,5.289254538734541e-05,0.0002797913335435036
535,874,Ei,309.4558,-0.3892,0.05321739108821892,0.8137186866148454,0.037997097123076994,0.21125040968488001,0.019372323902912134,1.206956578353809,1.2933884890467078,1.1834324124881204,1.0,0.9157759864662686,0.7420026027955889,0.6410973085057257,0.6758509062069402,0.6920966913212572,0.6641802497755395,0.4229343276430542,0.5076193885795601,0.545296711109281,1.0,1.2276744311745293,1.041414882773375,0.9793007263856739,0.9439685826740227,0.8622541802750976,0.6851489915752378,0.6665678360427206,0.6657225399036493,0.545296711109281,0.4554455445544553,0.1370428496637979,0.08973509083122436,0.05293533576278163,0.0334024991848509,0.021323661740158675,0.01404931324260709,0.012952087458434014,0.2430109347396574,1.0,0.0,0.986341856143723,1.0691013368115703,1.1275163561575632,1.1063425031631031,1.0968422033812795,1.1196320599537855,1.297006411473865,1.222129456297982,1.1929415412305548,0.0,0.8750704892569325,0.9384986044359347,0.9603129741146631,0.9745175659223756,1.0098333815436988,1.1008742971409178,1.1118813780710044,1.1184754355597437,1.1929415412305548,0.0,0.0032258178961833387,0.08950758671789746,0.1597033238483261,0.027597866408768622,0.027344357920443974,0.30302104384719086,1.5952388994233497,0.9949045625307988,0.5471805084097882,0.0,0.06974423596323596,0.2979239176419408,0.0196614296170331,0.011446486729885474,0.008333018422393982,0.08478487337946579,0.012898545869194146,0.29449187186108666,0.5471805084097882,0.0,0.031165978983334015,0.3809273459560486,0.32450255674635253,0.07075705690491361,0.1285779297150971,1.0935072705189968,1.5708747219195143,1.3377671160878468,1.8963634102272213,0.0,0.26035862694385453,0.6907989048125569,0.23337980604344463,0.14932684603782503,0.03721109834105194,0.31665254156702133,0.05973649455300498,1.0901432771981259,1.8963634102272213,0.0,0.00015816784393418593,0.07331109985479432,0.15917777529370036,0.004404486370717986,0.005958282750741161,0.6096625131513023,3.3063549516759467,2.227376747064653,1.707951748967194,0.0,0.18087969524699715,0.6425419448054832,0.009937491856262444,0.0027482877922628515,0.0004890192395856496,0.05959880892075934,0.0012299889230756303,0.5920231111801927,1.707951748967194
1136,694,Er,309.4953,-0.321,0.05048195591449886,0.8638908291069975,0.0936214387622263,0.22046102565538597,0.09665175990962156,1.2021918888466843,1.0020345688571675,0.45662897938437375,1.0,1.0001519184099792,0.9866399794285111,0.9828100639579421,0.9805829197240459,0.9732335193506502,0.9772373252446179,0.9419464712722783,0.9031388990293856,0.7606492112638467,1.0,1.2501498364974233,1.155764498930541,0.9962612590477208,0.9665463547981061,0.9746785479459635,0.9691072525470212,0.9780142121284575,0.9764896949653926,0.7606492112638467,0.6840808279940869,0.16581869824823148,0.10681723764760793,0.07730926552929387,0.05457845551153347,0.042245464375589084,0.04120779830083607,0.02999268873318868,0.025924903772197853,1.0,0.0,0.9521408164315867,0.9573946215642934,0.9588953438682765,0.9597721882231176,0.9626821458490239,0.9610938147367838,0.9753488497254322,0.993491315457217,1.0592521902575012,0.0,0.8678035586197171,0.8999451809663025,0.9536561190514411,0.9653618566931286,0.9621121591190019,0.964326615089069,0.9607864481926222,0.9613897997498969,1.0592521902575012,0.0,0.012323724854078257,0.0047737109534913185,0.0012608566494855607,0.00018298414131066854,0.00017543853428750403,0.0018540127500873316,0.008894896776559861,0.15761905564608433,0.7241175287816681,0.0,0.03534251137865868,0.1509701201384377,0.022291645721883545,0.011091712604916565,0.007339704909136829,0.00026570182415619443,0.000775447766785416,0.0021397148164104076,0.7241175287816681,0.0,0.34163952909435935,0.17154185888077167,0.04867458963472032,0.008603808812887873,0.0035049481779144158,0.06630275265123975,0.18175370593185558,0.24648929316946416,1.169584352894297,0.0,0.13193449659282358,0.35005623799884295,0.3311076431083718,0.15624659389886936,0.17501140110202473,0.009726874251158164,0.020998055805637177,0.07545757338148042,1.169584352894297,0.0,0.0032677656403076348,0.0005002335097605559,3.408744558113273e-05,8.782866266460316e-07,4.668644188937855e-07,7.057189469810072e-05,0.0013161015957247127,0.3501989784730973,1.679188384443791,0.0,0.09165982976964389,0.32560210559652947,0.009952677310295518,0.0025318407865268623,0.0010534012106608523,1.4319641806339985e-06,1.0372333460060261e-05,9.293817329077683e-05,1.679188384443791
1519,2190,Er(r),309.5135,-0.3327,0.08331495989439504,0.6823995528049993,0.08433056281793454,0.2627696013228529,0.19051240401250144,0.9050942044273181,0.6226503057550714,0.13075214702115273,1.0,0.9654494817959955,0.8025231332320851,0.8741309226068859,0.9244676964721236,0.9744839333732591,0.9817628727248078,0.9767067051540596,0.7843140851486345,0.5619681858171068,1.0,1.1807874793439355,1.0085307213198365,0.9721146968447805,0.9776866846342157,0.8634150569751275,0.8212203854876907,0.9104428023295575,0.9841123321236653,0.5619681858171068,0.5910931174089065,0.048635834154415226,0.026707961427072532,0.02320482296058645,0.03123839416518314,0.1739269283719464,0.3804451962789597,0.5869634641859731,0.7934817320929866,1.0,0.0,0.9658123342264545,1.0380618408603035,1.0044766269174714,0.9826295518725857,0.962185267488226,0.9593071115496269,0.9613038414615312,1.0641002830371462,1.1807133544651456,0.0,0.8902303594330342,0.9489306051217654,0.9631279698767728,0.9609160257016857,1.0093067979842867,1.028984607355018,0.988582360039691,0.9583831673509168,1.1807133544651456,0.0,0.025145061472909958,0.007008337397500801,0.006066325505044663,0.004239638849203304,0.0015758484814063147,0.00020517724046537978,0.000935482869992425,0.6175070987409711,1.296661577306943,0.0,0.14151253462734745,0.043779466336667905,0.028795634172172763,0.008170821744071879,0.0024974895731403822,0.022824964061496755,0.005421636962842723,0.0003735464056455928,1.296661577306943,0.0,0.18087704657007453,0.02243183666756569,0.04861366379474649,0.042733139650080416,0.18805269723054802,0.017360674541868286,0.011314660139322707,0.637785748783814,1.3543725004122296,0.0,0.5282703151861405,0.3481052038729284,0.5494638977298513,0.1933872880945528,0.011333431665107918,0.13267406048941532,0.07400633124344051,0.03554965543854099,1.3543725004122296,0.0,0.008270970708251809,0.00029804617025090837,0.0003532905805109418,0.00019185057868364305,9.90805301769905e-05,1.2743330335817072e-06,9.989802638731065e-06,1.2934539720932805,2.72992067684947,0.0,0.36700870114700385,0.028402721225384984,0.017241621386880235,0.0012035340416562941,4.573971019469021e-05,0.004644958466872733,0.00037410757161462395,4.530589790031074e-06,2.72992067684947
1078,427,Ei,309.6395,-0.3279,0.0801796509276805,0.8276579741608494,0.16830939827106425,0.3149034534651517,0.07213163374955887,1.4791404459240491,0.6893747154362161,0.9529388436328644,1.2732395447351628,1.0013800956479877,0.939421219847326,0.9298594086693464,0.8328768628952852,0.8128420435260533,0.8319741017214389,0.8565005865773453,0.9096829410786448,0.9382201910216068,1.2732395447351628,1.210232218018367,1.0472617080097681,0.9910288381509108,0.9726362717606429,0.9452274956458279,0.9101206811448219,0.7785162733873016,0.8228309744130504,0.9382201910216068,0.8172248803827765,0.16926079277994252,0.10131772148975593,0.06726865205678736,0.05442524591101204,0.05580894017636995,0.06718314429668634,0.05646467133688218,0.25165574570575167,1.0,0.8603380065709937,0.951679663626524,0.9763973911179532,0.980375961912602,1.0260288824119805,1.0330227088082877,1.0241603538795359,1.0124576423123657,0.9889079186967056,0.9768884051071904,0.8603380065709937,0.8807100473121212,0.9344316735910534,0.9556803912443332,0.9629299088038634,0.9740006572059045,0.9887217349873236,1.0500606397268692,1.0282124996486808,0.9768884051071904,0.0,0.006039760916807711,0.004864867890901146,0.006466171339112592,0.37243730967361993,0.35024313234268045,0.13252809043228342,0.06108220794806349,0.024647120724188173,0.0008947043141969006,0.0,0.09644277127753151,0.010417551630825427,0.017586409970944353,0.0001963045175368168,0.004150222449705656,0.008356536077460073,0.5499320868559547,0.0830830058458346,0.0008947043141969006,0.0,0.3701744109063991,0.2118744770084121,0.08854077532162254,0.5680701128041304,0.9164481676092439,0.7655310319328654,0.6898245746864597,0.485275247208604,0.3011113808437341,0.0,0.36002368523430084,0.4790465312860276,0.0767183663726628,0.03106552679289056,0.055039997884637995,0.05767965110427872,1.0660336534086048,0.7624022390552246,0.3011113808437341,0.0,0.0011916820897859782,0.0005985077293871313,0.0006290844971729658,0.8574075114764699,0.7964111124951383,0.21866754518625658,0.06587938278023425,0.012250345632850422,5.752622783268424e-05,0.0,0.25012171538341355,0.005621575273066696,0.001149225469151798,7.425757604161917e-06,0.0002953184921954833,0.0006523175959460577,1.2955682315414814,0.11377961692220749,5.752622783268424e-05
1934,734,Ei,309.6915,-0.3886,0.017912601311551955,0.9229974467777377,0.08150001002942853,0.39413014528850776,0.06696597778436582,1.840957962022952,0.9890846994445524,0.9997217976137194,1.0,0.9658279991569022,0.9257361092391713,0.9552147490000669,0.937583186484063,0.927677551990294,0.9130072174607509,0.8956485925935795,0.897236315271273,0.9005500385230131,1.0,1.253603272168244,1.173334773576282,0.9082126201675315,0.9323614718503798,0.9704372134547807,0.9429966273739327,0.929502664886202,0.9100570437964004,0.9005500385230131,0.9056138186304755,0.26618631531998943,0.17694915680879927,0.1497981100932671,0.10702906763624886,0.08525993657471387,0.06274755322184018,0.04746954674742395,0.0321695941765799,1.0,0.0,0.9658275697117721,0.9820989669740934,0.9699213581695936,0.9771528508648835,0.9812813696373707,0.9874865982520259,0.9949722581689951,0.9942809485539753,0.9928423974995304,0.0,0.866686965742688,0.8940212936601936,0.9895733474418111,0.9793496619352134,0.9638020531268783,0.9749179510289064,0.9805182678833303,0.9887475437402412,0.9928423974995304,0.0,0.03764140266706867,0.007166145854154499,0.00047538944281508966,0.002782442102478927,0.0011745525597274885,0.00018132316578651524,0.013292780296826462,0.005470062558402604,5.384083284388299e-05,0.0,0.03005620041420224,0.12839155688535578,0.05734901416224524,0.027743749444634452,0.0018030010831075857,0.000648450303405738,0.0004682070803747237,5.8648851257215344e-05,5.384083284388299e-05,0.0,0.1728780071957978,0.08122598395167692,0.0114258031637876,0.034167647739051635,0.012477376156494139,0.0025182922081191496,0.1395502852661964,0.06327359868098605,0.008560826839096898,0.0,0.11220130887227682,0.2977000389749664,0.6720559981586769,0.10976838892736614,0.034975850054588045,0.011684194557905165,0.004144764288686509,0.0011316100706857876,0.008560826839096898,0.0,0.012279916937930577,0.0006386326418460614,4.0005796858951116e-06,9.457856117718721e-05,1.4883868739220214e-05,4.652192834407295e-07,0.002070357689649754,0.0003469440327491616,1.1963003790092308e-07,0.0,0.07794983286271796,0.2769064393206547,0.05858195344428504,0.006921607919949387,4.563359830621727e-05,6.134802351729215e-06,2.174863896996366e-06,6.68579124933288e-08,1.1963003790092308e-07
334,1069,Ei,309.7414,-0.2809,0.021760147931170076,0.9301818876083555,0.014754378570219585,0.5249557479545369,0.10382693914929009,1.1758148328564448,1.5850416559987113,0.8216647928943566,1.0,0.7496578999825381,0.7520418634474674,0.5865064671394317,0.6379833570969186,0.7113865585181336,0.7626592461755576,0.8035650142290303,0.8095890836496501,0.8089658087051633,1.0,1.2325988049843366,0.9770137122261062,0.7801055787669086,0.783067412392734,0.7955679046479076,0.5532816964348133,0.6362204847309191,0.7630801147009436,0.8089658087051633,0.8487495037713371,0.4344354023987474,0.3397221154880341,0.2693333085546319,0.1937080363432592,0.15049874717709552,0.08697636645989398,0.05280783584195618,0.05998416684326603,1.0,0.0,1.0650259167615248,1.0637656749933007,1.1634015683335952,1.1294736772981555,1.0858702840519296,1.0582062372181804,1.037548156798129,1.0346030254659322,1.034906620913247,0.0,0.8734783007130222,0.961390199318442,1.0492649287525695,1.0478749321100884,1.041504177139919,1.1870372845650528,1.130586542500696,1.0579875996758779,1.034906620913247,0.0,0.058077395141532824,0.0704226333862719,0.8907085542098916,0.49453073032082173,0.20854709483356232,0.20069919694479918,0.10128592044871992,0.08239383101885589,0.04186215007731451,0.0,0.062207175417845414,0.28161401726494933,0.44987098273123094,0.04917210117492071,0.04807463682175481,1.2744413921343924,0.5059307415043193,0.18937167123062604,0.04186215007731451,0.0,0.28641057404889947,0.2942649057641552,1.2696489244685507,0.8628131431034303,0.4548713751967777,0.41625462415723186,0.32197097073304426,0.25508125724860176,0.03072592706327473,0.0,0.23222096902673967,0.9405439747793274,0.9476373878599719,0.11573107129898025,0.3712728839867915,1.4381794226857947,0.872269434069357,0.40475158541622547,0.03072592706327473,0.0,0.05270877108739985,0.04253833946091309,2.023850221560775,1.0780055115560956,0.28584226371766774,0.2570578672545917,0.07902613726769844,0.04949798019397019,0.005320203197755368,0.0,0.161332575255766,0.6066128402433837,1.0283857409693835,0.029404717267015334,0.029049177317887975,2.738405844977438,1.1060674476116916,0.23276340985850405,0.005320203197755368
1042,452,A,309.9454,-0.4101,0.10256991279226621,0.7820437128386455,0.20741383631721913,0.22291994490897407,0.04951813770593573,1.45365218304841,0.6132175766425934,1.0034167860539371,1.2732395447351628,0.9867956177712087,0.9962179135272915,0.9918089895898027,0.9866126549630743,0.974358267064429,0.9481302097632243,0.9495044980765489,0.9428698958988999,0.9500444281264553,1.2732395447351628,1.210402401405985,1.0472874716642908,0.9967036296706346,0.9926677132863015,0.998499786270486,0.9875557115078687,0.977532385905503,0.9465939092120028,0.9500444281264553,0.8255707762557081,0.1877048185485098,0.1367182448884276,0.1265103434648736,0.08818131816928926,0.06874468803724802,0.043484146132028625,0.034466556117011,0.06515948802509551,1.0,0.8603380065709937,0.9573712252302417,0.9536610945349161,0.9553745974530929,0.9574030627635558,0.9622353936646788,0.972808741059503,0.972246703335423,0.9749707289992229,0.9720261319863785,0.8603380065709937,0.8806550222378952,0.9344222170306149,0.9534835396606718,0.9550477371102736,0.9527784998601144,0.9570334871444846,0.9609773023345624,0.9734382756132769,0.9720261319863785,0.0,0.03893482626245422,0.0005335722142873331,0.00026211844292160726,7.162146089123133e-05,0.0032130982296294484,0.01366849095509824,0.0014925255901282958,0.0022513931423982165,0.0005835119149698388,0.0,0.09618173946332473,0.010466175737287605,0.027951520780228098,0.001577081249184949,0.0007247048380597251,0.00026657024334400265,0.002787191379156275,0.008753520048948788,0.0005835119149698388,0.0,0.7220780197839836,0.02428321404460068,0.01734244401743388,0.002241304953224348,0.0903511875200247,0.4348065745904487,0.10890048560075291,0.054566618500970235,0.06341688226558896,0.0,0.3590508888441476,0.4812820466368944,0.5084547608719377,0.2549973756971299,0.1113387383317743,0.012921719543809497,0.10523827480474837,0.3590029949664752,0.06341688226558896,0.0,0.03842348266893366,6.965774469399953e-06,1.1373049234052314e-06,3.9355806526591764e-08,0.00019218702828955112,0.004582780348814453,6.651748220025936e-05,8.109885882574009e-05,1.2005673058792659e-05,0.0,0.24944462381988863,0.005647812460083315,0.0173024583692497,0.00011926067961603743,2.2420769979462997e-05,2.279317589972593e-06,0.0001688398729714159,0.002018574439454449,1.2005673058792659e-05
1164,2446,Er,310.2457,-0.2833,0.07677893997898148,0.6269816411592843,0.12143328079754871,0.17894516388461415,0.0033693675314126446,1.0587666539876546,0.5037517970349574,1.6057765850831476,1.2732395447351628,0.9953081086191748,0.9792016163104735,0.9704972246749289,0.9583152982759177,0.9133194051369161,0.6727626542858831,0.6924474666315374,0.7983270950039663,0.843293324638717,1.2732395447351628,1.1281055923196242,1.0181502786625218,1.0131275626891107,0.9913721963174316,0.982979480165089,0.9718865163701935,0.9637837488148823,0.6814792201343474,0.843293324638717,0.6882386043894204,0.0528013294525648,0.033392320337065615,0.02362615436132072,0.02077156224062592,0.0211783738141315,0.18318182504971503,0.45545455003314333,0.7277272750165716,1.0,0.8603380065709937,0.9540138357074277,0.9603173670521337,0.9637717722005749,0.9686647045683688,0.9930384880870066,1.1179501925944475,1.09663904839838,1.040128567038913,1.01855535593503,0.8603380065709937,0.9092704902680162,0.9452742048638985,0.947173384956011,0.9555438719682654,0.9588287659852301,0.9632180927921804,0.9664598154584098,1.1134240211453774,1.01855535593503,0.0,0.00031609538905197273,0.0006770389535300555,0.0004910926133586134,0.00017789472176113922,0.10589818828864406,0.5795378385441372,0.5352985965795419,0.24946209015518897,0.1581244887081882,0.0,0.1865142734257995,0.03944780086878836,0.0054171022359973285,0.00031838798768335616,0.00017963646753450368,0.0007061205674549805,0.00014815644714301493,0.5623755216052451,0.1581244887081882,0.0,0.03702350187815792,0.03235068843246221,0.014501879191714608,0.009124106393845054,0.16685657264680775,0.8352810993819644,0.965337999347465,0.7133025609803638,0.6455011536802753,0.0,0.43247408777232327,0.4492681060571836,0.2154118871229683,0.02480837484942452,0.007404048195473517,0.02651576194902662,0.0011776351307113259,0.8110607589367131,0.6455011536802753,0.0,5.6606679345944255e-06,1.0580272462464393e-05,4.316175359333226e-06,7.422441603103492e-07,0.2357355049870094,1.2929785653091799,1.2140826966757636,0.4733261892972621,0.24584764281155105,0.0,0.40226071038625894,0.024175568466909075,0.000729941501163481,3.3918107029923257e-06,1.083501067006705e-06,1.0305854797857567e-05,2.17239649582445e-07,1.2546693982601251,0.24584764281155105
1131,235,Er,310.3902,-0.3547,0.11738197501031125,0.8526952612334668,0.19814000050973885,0.2904033291308385,0.10273000723998597,1.3886542323441446,0.8264180180780171,0.9080865751643691,1.2732395447351628,1.0044520555390977,0.9850724938129717,0.9985268207758224,1.003368147268444,0.9988134550746343,0.998218075565423,0.9959208459558606,0.9884842409708897,0.9904949360502127,1.2732395447351628,1.160143062487221,1.031578711576923,0.9715504723560309,1.0082284037503033,1.008363542775328,0.9939896333279898,1.0002606188779417,0.9944332956364672,0.9904949360502127,0.930693069306932,0.30676580939255377,0.31638081309331706,0.3155276352954536,0.25997973656205214,0.2477988059378784,0.21593589898277338,0.24165927551968375,0.1847140036755039,1.0,0.8603380065709937,0.9504980553773711,0.9580079961430993,0.9527681656801789,0.9509018460940996,0.9526568958353667,0.9528870784114819,0.9537761827009145,0.9566703780204957,0.9558854656942102,0.8603380065709937,0.8969052800027011,0.9403015430445181,0.963396701979434,0.9490511661506718,0.9489869936343255,0.9545254520352233,0.9520982650534056,0.9543532889473378,0.9558854656942102,0.0,0.008310116000888849,0.00231665658478151,0.0005266261850958846,0.0001658086328200319,5.26948589205135e-05,0.000395132778168407,0.0001909170065824236,0.00012033032769542384,7.658525253583858e-05,0.0,0.1731110177893843,0.07735750746172931,0.002115224233444327,0.004008008650774275,0.0017743217934679872,0.0005813833414280015,0.00019492227927067426,0.00034817229067314083,7.658525253583858e-05,0.0,0.2625234826031258,0.34920150588034865,0.02472353986641684,0.013675204586933375,0.03405393529880568,0.03567672362696494,0.04419689094750891,0.026229765458230893,0.008627478103046026,0.0,0.6462327309814243,0.17937004338595453,0.06682169444938402,0.12172706699836264,0.19890485480384262,0.003507466442033008,0.12937942608520864,0.02631450407809235,0.008627478103046026,0.0,0.002057956576854562,0.00035383357167801104,9.950635742269312e-06,8.712725167461552e-07,2.5838997425359773e-07,5.209179460608673e-06,1.867360127317102e-06,7.092838034391479e-07,2.0375492760365758e-07,0.0,0.4489587457964795,0.16683936601883598,0.0005238241707183509,0.0005070068551174369,0.0001234692330111262,2.566964818198771e-06,3.460955946759859e-06,3.87314683111253e-06,2.0375492760365758e-07
