,ID,Area,gz2_label,ra,dec,ea,fy0,fa,gy0,ga,eb,fb,gb,circ_0.0,circ_0.11,circ_0.22,circ_0.33,circ_0.44,circ_0.56,circ_0.67,circ_0.78,circ_0.89,circ_1.0,circ_log_0.0,circ_log_0.11,circ_log_0.22,circ_log_0.33,circ_log_0.44,circ_log_0.56,circ_log_0.67,circ_log_0.78,circ_log_0.89,circ_log_1.0,conv_0.0,conv_0.11,conv_0.22,conv_0.33,conv_0.44,conv_0.56,conv_0.67,conv_0.78,conv_0.89,conv_1.0,ami_1_0.0,ami_1_0.11,ami_1_0.22,ami_1_0.33,ami_1_0.44,ami_1_0.56,ami_1_0.67,ami_1_0.78,ami_1_0.89,ami_1_1.0,ami_log_1_0.0,ami_log_1_0.11,ami_log_1_0.22,ami_log_1_0.33,ami_log_1_0.44,ami_log_1_0.56,ami_log_1_0.67,ami_log_1_0.78,ami_log_1_0.89,ami_log_1_1.0,ami_2_0.0,ami_2_0.11,ami_2_0.22,ami_2_0.33,ami_2_0.44,ami_2_0.56,ami_2_0.67,ami_2_0.78,ami_2_0.89,ami_2_1.0,ami_log_2_0.0,ami_log_2_0.11,ami_log_2_0.22,ami_log_2_0.33,ami_log_2_0.44,ami_log_2_0.56,ami_log_2_0.67,ami_log_2_0.78,ami_log_2_0.89,ami_log_2_1.0,ami_3_0.0,ami_3_0.11,ami_3_0.22,ami_3_0.33,ami_3_0.44,ami_3_0.56,ami_3_0.67,ami_3_0.78,ami_3_0.89,ami_3_1.0,ami_log_3_0.0,ami_log_3_0.11,ami_log_3_0.22,ami_log_3_0.33,ami_log_3_0.44,ami_log_3_0.56,ami_log_3_0.67,ami_log_3_0.78,ami_log_3_0.89,ami_log_3_1.0,ami_4_0.0,ami_4_0.11,ami_4_0.22,ami_4_0.33,ami_4_0.44,ami_4_0.56,ami_4_0.67,ami_4_0.78,ami_4_0.89,ami_4_1.0,ami_log_4_0.0,ami_log_4_0.11,ami_log_4_0.22,ami_log_4_0.33,ami_log_4_0.44,ami_log_4_0.56,ami_log_4_0.67,ami_log_4_0.78,ami_log_4_0.89,ami_log_4_1.0
959,1496,4986,Ec,13.8066,-1.0763,0.042333690668444335,0.7664855515743839,0.034293361166187475,0.3770566377871082,0.037544721049821414,0.961084461897116,0.8450003611447179,0.8351836327653543,1.2732395447351628,0.8557257500646982,0.7019449902142771,0.6821390567487831,0.6143940055101748,0.5172663107670692,0.5309337742591725,0.5690019654295587,0.5514158409834624,0.5589107363844306,1.2732395447351628,1.0511760491341269,0.9651408388784116,0.957581402596858,0.9011173699594214,0.7538023490143974,0.6441704406749879,0.6777616875486718,0.5227428558982495,0.5589107363844306,0.8209434428253896,0.18772052819212406,0.06969356078756381,0.06171463940984503,0.04824242555108076,0.05021617260254101,0.2289365307706285,0.485957687180419,0.7429788435902095,1.0,0.8603380065709937,1.012812710706418,1.091199395675866,1.1026352114409077,1.1447963457491426,1.2144262309144374,1.20379986552217,1.1756697252913593,1.1884076221702888,1.1829267499809268,0.8603380065709937,0.9352075887700498,0.9661032845873659,0.9689706703542152,0.9925967375530744,1.0628397205317686,1.1255961512356896,1.1052109640225258,1.2101328514567324,1.1829267499809268,0.0,0.020387961682077328,0.2248142878905695,0.172872744595697,0.10992477598502158,0.09223773935840696,0.10395884537182956,0.1465987745221319,0.01298163708087397,0.18440378409413094,0.0,0.28538296817899605,0.02990894289246346,0.004711854390302351,0.036961090226242166,0.04564029225526763,0.3260354717946524,0.12711417397012573,0.12191438368410255,0.18440378409413094,0.0,0.21299755767942952,0.3740279873805569,0.27769883108150445,0.15180811972604713,0.156325059405393,0.2585148914990609,0.17311974039016673,0.07516404735153147,0.284086732281036,0.0,0.6617063853401924,0.353082129666399,0.05838236752467758,0.319501711424178,0.30838079352309056,0.29955009484224626,0.19231739710461213,0.2649557890260828,0.284086732281036,0.0,0.005167819469678242,0.28395662444516234,0.16360580462757424,0.057932324885953713,0.0442332003620624,0.07166491630355773,0.09754054097673964,0.0014167595607425313,0.1826633461025003,0.0,0.6154918355759991,0.013353736446213843,0.0002771788459422021,0.01696716521668322,0.02257463594635861,0.426566775583252,0.08253736876173616,0.09314533992122837,0.1826633461025003
35,480,1165,Ec,312.3061,-1.1353,0.03159306462672731,0.8733322497280791,0.019094205906795787,0.5139393523695686,0.025062729337362345,1.2820747130704016,1.3452808561234937,1.4635707793837431,1.2732395447351628,0.8291921651295856,0.6528476957442235,0.4067535578036368,0.4771425094457785,0.5050898661120082,0.5536566459156359,0.5839780124508408,0.6276449464085143,0.6421732661553415,1.2732395447351628,0.7403433196923246,0.8374395604276733,0.8074624905341299,0.8198733486970216,0.6941759716719793,0.3855373928778357,0.4335334761912518,0.5329475792461253,0.6421732661553415,0.7399174341060646,0.3517908376711331,0.2261859864880852,0.1456216558436229,0.1005454979139832,0.06836826993218315,0.04672296680144741,0.03264300416456837,0.021756957821955417,1.0,0.8603380065709937,1.0251852775042405,1.1202215508713913,1.3131137265153447,1.2486173208756552,1.2241477691910625,1.186778490024967,1.1651491314910625,1.1360461352317657,1.1268422107124343,0.8603380065709937,1.0704079446678898,1.0213604847434476,1.0357299489590184,1.029654760765315,1.0956627585445493,1.3352705499258972,1.28680578569866,1.2023979233777984,1.1268422107124343,0.0,0.020602579511267184,0.2719699032518683,0.9729967441951828,0.4946977913633596,0.18940515768455896,0.8408646030287296,0.6500514457074393,0.635066107069281,0.5799236356006312,0.0,0.787256800636172,0.24123017769527946,0.033573477233233784,0.008371035701551238,0.2490866406872053,1.3314823034492385,0.9894394784141678,0.6356722237952938,0.5799236356006312,0.0,0.1584801555430774,0.4343333913305077,1.0976615082542387,0.6865394780603453,0.2761735448942821,1.4296454082999517,1.4097215489199848,1.1727843566182408,0.9817320936440164,0.0,1.4239508998669117,0.5799159377453187,0.1692243957845363,0.05599864799902871,0.39854665079464296,1.312048171612369,0.9641321330319481,1.5633189592723882,0.9817320936440164,0.0,0.004412976444004272,0.3994624793777405,2.0711097948733337,0.9354685420160777,0.18721050067909226,2.02001978209885,1.6662175817362777,1.5161363459044999,1.3102803461670691,0.0,1.909087183054584,0.4270747132494795,0.010317751834161702,0.000642678603378109,0.3406018349958184,2.7625411388674954,2.0254564002114512,1.7066891443687446,1.3102803461670691
2225,1119,703,SBc2l,341.45300000000003,-0.7877,0.04980404910066506,0.8449153953174391,0.11789901460356522,0.29225656066569217,0.0467987171143715,1.475644338869801,0.8268813579089919,1.0463840349992193,1.0,0.9531207786053828,0.8968759173633678,0.904592639393438,0.9115505747423608,0.904351282664797,0.8573902123610897,0.8007251553256174,0.8145154340420924,0.8546538570366475,1.0,1.2559558091194487,0.8948878743188207,0.9936727872864796,0.9760367951622456,0.9360116677911068,0.8962503212172159,0.9103380712346132,0.8328550549799679,0.8546538570366475,0.8711276332094182,0.2073100489600171,0.13098077864025148,0.09219707517147836,0.08532555421942971,0.06575860313591506,0.0583470764678838,0.06566233243217348,0.09436422643770367,1.0,0.0,0.9708707879661452,0.9944394230932808,0.9910955436544154,0.9881085095221992,0.9911995651165918,1.012050591225086,1.0389451935373042,1.0322123993345544,1.0133039947320197,0.0,0.8659263243837146,0.9964935830703,0.9547323821316246,0.9615807730190123,0.9778097539346976,0.9947115043895972,0.9886272604594104,1.023449303727542,1.0133039947320197,0.0,0.03510933851396378,0.01237103926531172,0.011051579698012721,0.0020098072526951137,0.004953091690028913,0.05375985435650491,0.01554746238942504,0.034484111719514376,0.06726381192507531,0.0,0.026455077614143584,0.11300909949324348,0.0283160555742433,0.006160359617097962,0.007853720530769786,0.035069684618776874,0.0010307466802436283,0.005051955517506348,0.06726381192507531,0.0,0.3481592397534596,0.11486983225384348,0.08475090574880179,0.015851629679728432,0.03325498271550606,0.05945024755091844,0.06279483521351407,0.1007708201056989,0.2565907317947579,0.0,0.09875920449800568,0.2620339049818609,0.39372701853661934,0.0935839467878582,0.13437337407906408,0.14957240408729175,0.01856220026325788,0.02462695236496269,0.2565907317947579,0.0,0.01595350460065464,0.001815288395176016,0.0012935132666243992,4.406276940392797e-05,0.0002166571808565732,0.011140777569994452,0.0016990584420286446,0.0074065883465145406,0.03623879204037249,0.0,0.06861056619060778,0.2437305537334317,0.03958733437911943,0.0013121613250581345,0.0010563812142175561,0.009564484425369241,1.5938873068257066e-05,0.00019051820276868903,0.03623879204037249
137,1319,525,Ec,320.3276,-1.2193,0.0463929387088374,0.8798866095242767,0.09727742175442418,0.42525709048579774,0.07967950209696076,1.540325422023593,0.8984467061312303,1.0477113324090963,1.0,0.9951425548399359,0.936859516255504,0.8845265857138969,0.7592742654820376,0.7259073143989803,0.7114840682227942,0.7125041327348747,0.7145963059166277,0.723996423265793,1.0,1.2718725983142554,1.2662848404369789,1.0172870270456886,0.9494973062540186,0.920751160961164,0.8578501480441723,0.7767074599473349,0.7103310164354149,0.723996423265793,0.8951406649616365,0.3574954655479749,0.21550503478046665,0.16944097565020566,0.17686250636141387,0.12417021391786888,0.11619918109901158,0.1261239399427968,0.08863338668903803,1.0,0.0,0.9540794272448492,0.9774581608724052,0.9998536450654406,1.0599735106062385,1.0778219584678368,1.0858173456666569,1.0852451125342748,1.0840762820350196,1.078870533789671,0.0,0.8607799787929042,0.8626828125171906,0.9455972696276062,0.972253719396085,0.9842054020359758,1.011840366252032,1.0509798762660767,1.0864628829985747,1.078870533789671,0.0,0.006722382332283058,0.01001413163850302,0.003052631544610688,0.07699695833964032,0.005282660608257207,0.011960823486552336,0.01293660399767295,0.0002560820761565397,0.001404699769872102,0.0,0.0020923127519695914,0.008937724727107459,0.000766754299110735,0.010915466118315294,0.001499540595462302,0.03397938379576052,0.002295619093064205,0.0022411813984541122,0.001404699769872102,0.0,0.0797934349562191,0.15026141611497393,0.02608269635126782,0.13856302999478387,0.019246159748189842,0.014508645260158262,0.023577081871611345,0.001085249989826946,0.004271878561728457,0.0,0.00781071457458305,0.02072385786684464,0.02422208133302819,0.5253079003067366,0.04276165601146918,0.12372504275672405,0.009274849949744798,0.004131897658845765,0.004271878561728457,0.0,0.0033977095842318322,0.0020520832208549924,9.399368437175646e-05,0.031762115960929406,0.00022169853015457643,0.0005915027122288763,0.0007957441552223175,6.329975471871036e-07,1.1259845371912335e-05,0.0,0.0054263521203074426,0.019276275598856515,0.0001898837328547704,0.003900904113051529,9.179721997838428e-05,0.00836576210095819,3.478988396505653e-05,2.304179156574404e-05,1.1259845371912335e-05
4173,1865,1687,SBb2m,340.8677,-0.3111,0.0491328965769144,0.7625413265680517,0.02465461638043544,0.333888266726156,0.04562029841387025,1.2900739904334309,1.23098687581737,0.90390948161769,1.0,0.9858464246832264,0.8000991891994799,0.8337239647114405,0.9405643718554652,0.9552561643440484,0.9170754058674584,0.913719570532184,0.942042682565789,0.9532303666569876,1.0,1.2082341014057418,0.998477309135099,0.974323753200514,0.9980774405693904,0.9678735042743636,0.7838263964453429,0.9320971011845066,0.9277272611790895,0.9532303666569876,0.9158523344191124,0.2062206409235305,0.09607260223515318,0.06179413523289476,0.038871451544076806,0.02978124947963008,0.023044388582875296,0.2489769270390077,0.624488463519504,1.0,0.0,0.9577028986412466,1.039256044814493,1.023039400337087,0.9759190825853594,0.9699042271128472,0.9857546389665542,0.9871825119812636,0.975309171868653,0.970727479091526,0.0,0.8813560946038458,0.9527969169758612,0.9622628523138471,0.9529415070948676,0.9648214324651012,1.047371920289934,0.9794331779692536,0.9812603083473269,0.970727479091526,0.0,0.003525289666124571,0.01609430755566629,0.005962166544402036,0.007089572898557417,0.0028555508662978877,0.0005538769381951853,0.014408054957692415,0.005253921392380804,0.00020864514487162176,0.0,0.09949882917943348,0.28772790918123736,0.049800791497101336,0.005379801944243796,0.008582145668358049,0.03858900227225925,0.006531799068430726,0.002288587075228101,0.00020864514487162176,0.0,0.08808695410584003,0.07498481137483548,0.053094518857246815,0.06528900864139753,0.06879666871269301,0.019094714597702327,0.10779576361607768,0.03217074997981456,0.002232421380500785,0.0,0.3714399306025965,0.734263851997785,0.7993572102299942,0.07938633259771928,0.07581234620899696,0.21985097156886999,0.05349350913216908,0.047441899535947255,0.002232421380500785,0.0,0.00018365304926532848,0.002151459621713603,0.00035979103716566376,0.000523340470779859,0.0001364483141554579,5.950339205562932e-06,0.002034757678359401,0.00022859900063048184,4.6445730755227357e-07,0.0,0.25804731076288295,0.6025853386593777,0.0561381211453446,0.0003830119949214003,0.0007892269162005419,0.013927727407418149,0.00041644850216164965,8.023621890429665e-05,4.6445730755227357e-07
118,828,1169,Ec,318.7955,-1.1709,0.03566164429570467,0.8482724794495159,0.023594694468659836,0.4209928223606803,0.0433583007596222,1.3990693193113093,1.357529799760237,1.1276444754869634,1.0,0.8441646537467393,0.5299732927331093,0.5051071985557304,0.5619743568191707,0.5841614319746011,0.4937621051153641,0.5029225610115686,0.5297928011948212,0.5485849535355047,1.0,1.2279985263920772,1.043063803222759,0.9500683631598951,0.8517457427826864,0.7568926336473609,0.4811583162129591,0.5537603404796079,0.4940200754375372,0.5485849535355047,0.8681767545488303,0.33793208778831685,0.22409484183655826,0.15159661422419474,0.10208153289124412,0.057041710294709815,0.03968252098777875,0.04900713226892134,0.26869556694312635,1.0,0.0,1.018151918309113,1.20454500717843,1.224136659658075,1.1807100663279746,1.16502296569246,1.2334167385229882,1.2259036762444684,1.2046757805364483,1.1904984429332384,0.0,0.8749657001565042,0.9379426644167196,0.9725026204752344,1.0146647176711758,1.061218818512354,1.2440038114702865,1.1866848277047513,1.2332029684254409,1.1904984429332384,0.0,0.14059170321578374,1.6137598212601374,0.4323334460229458,0.10363357050219536,0.06896425559777355,0.03641780492896684,0.018608309247003,0.1452930065880476,0.11465419166790625,0.0,0.06924886732477135,0.2958067174037461,0.09053923469401642,0.02560684701745195,0.13619745637224784,0.7990024258024159,0.0797043655562931,0.02659127940539976,0.11465419166790625,0.0,0.4345432906105796,1.5264529543409897,0.7235761838863747,0.2567533619394794,0.1451960265228481,0.02775928593751521,0.026468040360083503,0.16431287161956612,0.1684632837526224,0.0,0.25850628367475503,0.6858858569226479,0.5695182841338586,0.19503666582294246,0.3517171186523517,1.0299267632110307,0.20755082138578101,0.023359389858978143,0.1684632837526224,0.0,0.1629668877216774,3.3118888627973897,0.8766867916586579,0.07115573554893886,0.026788049868261308,0.0040709445323094005,0.0014081500379085302,0.09354618082549164,0.06508435160139085,0.0,0.1795946890199502,0.6379760554233105,0.1399639191383552,0.006985764652776769,0.13887585208406633,1.7378313617362118,0.04162548253616834,0.002302251149347116,0.06508435160139085
984,1141,1741,Ec,14.0595,-1.1445,0.040321562774995816,0.8012069134313315,0.06351006282234233,0.3052535815349202,0.055467106844156816,1.2893357340039564,0.8798390332085679,0.7688024302963975,1.0,0.9731423161570426,0.9280120444074303,0.8091299270431255,0.7317550004271116,0.703036574789646,0.6946824715704842,0.7015180891829973,0.7029284799510385,0.6960807479145767,1.0,1.2065163784852748,0.9991064933636156,1.0009566613601817,0.9951898027762668,0.9759796151705981,0.8754782308509047,0.7421048840579861,0.695625413026963,0.6960807479145767,0.8521781693587864,0.14255180534567688,0.08444556653680023,0.06301893032826489,0.04859563694901671,0.034697985654346765,0.03958583354373386,0.18407993119282898,0.5920399655964145,1.0,0.0,0.9627183879264204,0.9811409616927356,1.0348286943195577,1.0746292791034917,1.0905792772178586,1.095351875629506,1.0914422288760195,1.0906406361952463,1.0945486319112572,0.0,0.8819114827454441,0.9525549471442328,0.951835014749076,0.954069006398388,0.9615933256328746,1.003874505288757,1.0690470118951976,1.0948099800393396,1.0945486319112572,0.0,0.0015426084593523786,0.0013494647215019518,0.0006370182703308184,0.0017501712123365837,0.0075174085909091295,0.006611720577925417,0.005836544933100632,0.0018292695211779336,0.036082214521315034,0.0,0.10213085026940837,0.2759772316590229,0.02369773217708405,0.0019442283018812274,0.00020690696416658346,0.002334127991864207,0.0005927996765232972,0.012920163905198857,0.036082214521315034,0.0,0.071694829032091,0.009421301453455287,0.0027024674324684023,0.0039564414167112365,0.013782190540902356,0.011779979460926692,0.010149025711681848,0.00277391420335855,0.06562261447285223,0.0,0.3812555456941156,0.7182489884860705,0.4444204008455995,0.04692031798409348,0.01178931416334356,0.009501149374400943,0.0020248062977588784,0.01960373301521337,0.06562261447285223,0.0,7.935178342260209e-05,1.579043794209604e-05,2.6428688050261813e-06,1.802617669048608e-05,0.0002549447986393454,0.00019477710255138664,0.0001494833143829044,1.365170537671216e-05,0.006279354053347028,0.0,0.26487335835999803,0.5742354305666724,0.011043791487504907,5.578520737692815e-05,1.1691176636894778e-06,3.61330555332496e-05,2.04573859315049e-06,0.0006919524359762935,0.006279354053347028
3194,1718,1204,Sb,29.9508,-0.7465,0.06458155345400493,0.7638120737777263,0.1816129456778791,0.22293626372742412,0.007144654501597761,1.237338367391671,0.5083940649156371,1.695837550745206,1.0,0.9849422370569751,0.8996798542029357,0.8959692481101634,0.8574853724701571,0.8250698053692579,0.8771451231901953,0.9716159925233904,0.9798848665485032,0.9752940552351091,1.0,1.2266229124741783,1.0360650004438394,1.0005249655074495,0.9841573542576334,0.9208604399486752,0.8909639818639866,0.8622645238753026,0.8754070532159561,0.9752940552351091,0.921193573068095,0.21509019362421355,0.1172372729786938,0.07546095548619447,0.06667515645871869,0.058455859856058175,0.05320705546365877,0.1677586718635376,0.5838793359317688,1.0,0.0,0.958068529380676,0.9932200112658809,0.9948339648783984,1.0120070774655896,1.027143138285332,1.0031299804959477,0.9633258495188616,0.96004741955843,0.9618637604328496,0.0,0.8754104748209413,0.9403023383298208,0.9520409549891532,0.9583779294202456,0.9841515502849696,0.9970209489146784,1.00982875298754,1.0039057886494391,0.9618637604328496,0.0,0.008039297557949954,0.011495501589633323,9.112266350452434e-05,0.025540118733472124,0.0015395596285466856,0.03710570654357473,0.00436944057470215,9.001957665954166e-05,6.274766873829315e-05,0.0,0.07135227120153473,0.3047994354716593,0.035368136401421175,0.01507982041423159,0.0006415014678928428,0.0007085482230607057,0.018608951951560388,0.03395421541503245,6.274766873829315e-05,0.0,0.056658650328000625,0.08237416613536301,0.0015748513626933204,0.0857114269779023,0.08948320653795422,0.14181393999628186,0.04916596558364825,7.204107253902409e-05,0.003670605065513033,0.0,0.2663668387704368,0.7067414693974013,0.4093874866435514,0.0812695696342485,0.02067740283077666,0.008966343280347434,0.06283389372010366,0.1349247592253993,0.003670605065513033,0.0,0.0007368725950341548,0.0012895423781822193,1.2138684664006081e-07,0.004280706030899763,6.210331200547e-05,0.010057451149314795,0.00021632084433110684,2.357519845235186e-08,9.827911086662187e-08,0.0,0.1850501655875771,0.6573710000212285,0.018659998792988883,0.001912317706424076,1.1876705384106187e-05,8.608701348319572e-06,0.002214957001214292,0.00851995563674243,9.827911086662187e-08
4519,241,2218,SBc2l,4.232,-0.2351,0.03956488389980463,0.76149382497103,0.039890321800148,0.21592139677581704,0.16822010419250089,1.2165708294344146,1.0157018051171884,0.10158411028798768,1.0,0.9888852413698516,0.7336190711643619,0.6842547529716712,0.6225378307286547,0.7033515795572393,0.7167658837086452,0.7962157636648536,0.7407223964901777,0.6863603451845851,1.0,1.1809831628143237,1.0341558448231063,0.9487257530615968,0.9959433275151076,0.9706368181276194,0.7184313900126535,0.6042105822284688,0.7158425898765021,0.6863603451845851,0.5613768666160459,0.10793879768990032,0.055801635567253344,0.04296964605108933,0.03781310579683295,0.03010267226715105,0.034544751838783916,0.11859831816332406,0.5592991590816621,1.0,0.0,0.9565141823096632,1.0736204739545143,1.1013966443437966,1.1393361236335129,1.0904006492287028,1.0828680042055516,1.04117393114085,1.0717135373724251,1.1001679752317512,0.0,0.8901670894541918,0.939326843675616,0.9725666101018636,0.953768866319436,0.9637160989724164,1.0819443426258517,1.1513849154321047,1.0833867440897615,1.1001679752317512,0.0,0.0011474082356909274,0.6109031904003349,0.23723370688076284,0.6038829777656165,0.2289617020474263,0.22899156348344915,0.08646667924324569,0.30337580596604075,0.4851565688181346,0.0,0.14120817641159406,0.057741490050292825,0.032201766864077684,0.0015848366955118428,0.0016590510293507954,0.19205303787817105,0.7686607893697001,0.15272568788277574,0.4851565688181346,0.0,0.10067842958865393,0.7375318301860361,0.7357828557024049,0.6016928598772315,0.2531375661873293,0.4734640307636802,0.4309684010503391,0.8611688002985436,1.2957834372632788,0.0,0.5271503247009173,0.1338833542404404,0.08551731149265046,0.2476310145203768,0.07770458026517191,0.3251131920669897,0.7436861113720485,0.3114531575679921,1.2957834372632788,0.0,5.06911478648839e-05,1.2346967648267253,0.4543520751168633,1.140735640460127,0.23745467398264836,0.3324854285634429,0.07573841994804728,0.7254348174777607,1.2800789936564654,0.0,0.3662190015300863,0.12453252313406216,0.00609686166521556,0.00011981538136822094,6.435688622968342e-05,0.20942917153740565,1.5236614078316686,0.15088068033356875,1.2800789936564654
733,170,844,Ec,2.7431,-1.2066,0.06577226786032453,0.8147386874276299,0.08564255360087282,0.32160442803761585,0.06788053573539221,1.2187648300645817,0.8985266773179679,0.8497999873165066,1.2732395447351628,0.983745238508576,0.924226317626786,0.8366938016016041,0.7607109454889337,0.7223235626285908,0.7341769920161284,0.7344280341247043,0.7664502567140848,0.7772028329970061,1.2732395447351628,0.9370655476796323,1.0463505072197448,0.9873822224578198,0.9680178112646488,0.9276002535966028,0.8348030565640704,0.7395761414162875,0.7367153308323334,0.7772028329970061,0.8741584671154846,0.12379536091876188,0.07132693032023339,0.05591751965243792,0.05722102714471626,0.04811756183784181,0.0406498805745709,0.03084626754592455,0.34691558724866844,1.0,0.8603380065709937,0.9585278711282372,0.9827326724656336,1.0216421441354129,1.0592205488144721,1.0797916098379494,1.073315358499338,1.0731792653920806,1.056241512594558,1.05072604776473,0.8603380065709937,0.977708100463686,0.9347641174053478,0.9571013933250658,0.9647679664587246,0.9813181422970624,1.022532517267604,1.0704028505601304,1.071943179040618,1.05072604776473,0.0,0.0052394948259350356,0.003008162088443387,0.012736539110368813,0.034821328972762085,0.009209364203920852,0.0019465263983497946,0.014731855288808994,0.02688876083262075,0.0051217115762400775,0.0,0.07980577826547937,0.011152996385947096,0.03983863413173632,0.012606715467420914,0.004499482118906266,0.009923178050225332,0.0020668248992279275,0.01288348698954718,0.0051217115762400775,0.0,0.12167667367254552,0.0309963610328194,0.08482254172513617,0.05469083504763949,0.01425689215677046,0.004936309698451726,0.02388451889980448,0.05372652229239833,0.030703658899118056,0.0,1.2501160564694085,0.5869786350017943,0.59490935432395,0.1233507144898726,0.05227637606648439,0.07813610139370478,0.02406384154214294,0.023276276578666825,0.030703658899118056,0.0,0.0004264875785126579,0.00011316682052368416,0.0014824785251175304,0.005394765207729461,0.0003513277648926996,2.194974705451837e-05,0.000934935200835923,0.0035829925735219436,0.0002147371826800925,0.0,0.17934466163067295,0.004671097703405163,0.030260103731919095,0.002029535830967185,0.0002832897111266092,0.0010324386551644339,5.146949254278476e-05,0.0007548955490255266,0.0002147371826800925
2406,457,1206,SBb2l,354.8329,-0.7535,0.06922488211991719,0.7904070085851795,0.07312786990602044,0.2764910321079753,0.0493528994221294,1.0688252698045717,0.9132428692745836,0.8542016822920243,1.2732395447351628,0.9571655838821622,0.9099154987964372,0.9139005326265284,0.961363666595668,0.9372356853281384,0.8290004969911461,0.7798195993163637,0.7843724203363319,0.7759475151704607,1.2732395447351628,1.2505516128305219,1.053841284897601,0.9681395692443588,0.971742762787666,0.9122412382272804,0.90376271489426,0.9663107640661852,0.8193079822125374,0.7759475151704607,0.8251796099897374,0.1819329701300355,0.09679426335336523,0.10683103679230832,0.2985897308121454,0.3382759858104094,0.24490196843433445,0.23400023078310545,0.612726863932802,1.0,0.8603380065709937,0.9691315076900552,0.988811727499782,0.9871054524788816,0.9674338886334513,0.9772963264381314,1.0252733681076798,1.0493963676637657,1.047094433659564,1.051365658183643,0.8603380065709937,0.8679873321735206,0.9320619074973004,0.9647216434190814,0.963298784545197,0.9878169779020952,0.9914536398991658,0.9654455938071348,1.0299016405961914,1.051365658183643,0.0,0.013791908369400831,0.0027215702782642033,0.002079392090987827,0.005220731726778913,0.047770362561428165,0.5185836348952307,0.6467810157431916,0.4929341223236218,0.38117563697816736,0.0,0.029156813484522745,0.006374492701750613,0.045090095011611535,0.02251353988718228,0.0040504641439954,0.000723526296224416,0.003159910929093482,0.5705637683182344,0.38117563697816736,0.0,0.20571337492853609,0.03327346419435831,0.03153268624643686,0.11561715265448895,0.4666398395600746,0.7979496032336005,0.9295831746061324,0.8387127898656731,0.8397571033126583,0.0,0.06760628218538613,0.3686699133516871,0.4447145111326733,0.29051478943881753,0.025833959113675208,0.00999288966239369,0.1464608445618664,0.8671515647935077,0.8397571033126583,0.0,0.003035594257594201,8.917395606784209e-05,6.21254270409312e-05,0.0004513656818766367,0.03257698628429998,1.0912732128975642,1.4090806234785551,1.0620488449511611,0.8280041730520493,0.0,0.06288343071392204,0.0020665333186322514,0.03454389017067869,0.008750693899247347,0.00017585043184028572,7.0942599165392574e-06,0.00024261109404200143,1.2306164340811134,0.8280041730520493
162,932,1230,Er,322.3802,-1.0606,0.07418112740763988,0.7416816840120108,0.12032288367716848,0.20358976284898456,0.04320880349640562,1.1900466303803918,0.697633794137713,0.7638557262115385,1.2732395447351628,0.9871263136489156,0.9942869873097402,0.9933816361383662,0.9936838968485586,0.9902822475586556,0.9879594461505824,0.9847138580991937,0.9599553308103608,0.9491227613261748,1.2732395447351628,0.9323761542379072,1.0551224807946762,1.0024987433314718,0.99917905657994,1.000868710271065,0.9993788923969557,0.9917144963210602,0.9852760677491436,0.9491227613261748,0.7846889952153104,0.10087388039387143,0.058123573916619126,0.047405730261313436,0.03284573595009546,0.04183894857231815,0.05510331066326805,0.15560959218121462,0.5778047960906073,1.0,0.8603380065709937,0.9572090152509332,0.9544101899177542,0.9547616806745204,0.954644219830586,0.9559684115776724,0.9568755325271544,0.9581470064140304,0.9680019558516773,0.9724027210011139,0.8603380065709937,0.9794111623509252,0.9315984117189228,0.9512360967796558,0.9525161168203788,0.951863828909621,0.9524385172818844,0.9554102508927153,0.957926426019387,0.9724027210011139,0.0,0.003770515043936833,0.0005398451893563531,6.0309513934584446e-05,4.9365986995438374e-05,0.00010791062100918246,7.121503506585474e-05,0.0015486251408628046,0.01118408261895774,0.010625109688123434,0.0,0.05594532911991285,0.005975219115734803,0.01697311900585577,0.0014438944409345847,0.0012012113201272086,2.514418695785036e-05,0.0005717878194766737,0.0004267379979061688,0.010625109688123434,0.0,0.357455586492512,0.01125118871741273,0.010023431394711731,0.007769826756770605,0.007664006966608009,0.0011987523968286385,0.01946074484200169,0.2016120158452352,0.2463945462905444,0.0,1.1422933614326949,0.3455778548542884,0.2853354173089927,0.11568545397276872,0.038437232008566274,0.010762593840035929,0.042981411542144236,0.004458073814185774,0.2463945462905444,0.0,0.0006681907799048598,4.76754863116882e-06,1.5545771280733117e-07,1.0010067490642225e-07,3.20868035288186e-07,6.480434469796503e-08,2.8071216990886833e-05,0.0019845479651823907,0.0020868477735066678,0.0,0.1180073416131754,0.0019370936585123406,0.0047087988268778745,6.594536396080636e-05,2.736388649927809e-05,4.5524728217943184e-08,9.481600597785048e-06,1.9230285555802912e-06,0.0020868477735066678
