ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90
75,1646.750556792873,262.44097995545656,2.217704365653305,1.268489840900962,-0.1332233108432198,449.0,38.0,9.0,10.44186046511628,1.2615662610100802,1.7841241161527712,0.5641895835477563,3.0382538898732494
76,1435.0544217687075,263.3061224489796,1.0940345254521022,0.852539698717258,0.7829370686808376,147.0,19.0,9.0,9.8,1.4927053303604616,1.1283791670955126,0.0,1.7841241161527712
77,909.8847505270555,270.39318341531975,1.7575461779893287,1.635647063590843,0.8849472258250526,2846.0,217.0,15.5,35.575,1.4927053303604616,1.692568750643269,0.5641895835477563,3.826519928662906
78,1650.8904593639577,272.5512367491166,1.161822393501442,1.095459722119954,0.09704675820307951,283.0,29.0,12.0,13.476190476190476,1.5957691216057308,1.381976597885342,0.0,2.1850968611841584
79,1761.9027777777778,275.5520833333333,1.6602911883486615,1.4489043761031615,-0.6570448855231636,288.0,32.0,8.0,9.6,1.2615662610100802,1.4927053303604616,0.0,2.5854414729132054
80,330.0057471264368,275.6580459770115,2.225929075308326,1.6312672341024552,-0.9265242466676709,348.0,22.0,8.0,9.157894736842104,1.8712051592547776,1.9544100476116797,0.5641895835477563,3.0382538898732494
81,1133.6666666666667,282.07462686567163,1.7815880894228648,0.9211770090472202,0.9055151039621625,201.0,17.0,8.0,7.444444444444445,2.0342144725641096,1.4927053303604616,0.5641895835477563,2.256758334191025
82,1518.0,285.0,0.0,0.0,0.0,5e-324,5e-324,5e-324,5e-324,0.5641895835477563,0.0,0.0,0.0
83,186.5430402930403,294.22435897435895,2.498423649106305,2.2460003767240284,-0.4805105668972737,1092.0,33.0,14.0,14.368421052631579,3.141274657157109,2.763953195770684,0.9772050238058398,4.222008245644752
84,30.097560975609756,294.44947735191636,2.049125135805726,0.9756574613875498,0.07910994957833446,287.0,23.0,11.0,10.62962962962963,1.7841241161527712,1.692568750643269,0.5641895835477563,2.5231325220201604
85,580.1297071129707,297.43514644351467,1.9459427795774662,1.6876417037604114,-0.38756828332722987,239.0,17.0,6.0,7.242424242424242,1.9544100476116797,1.5957691216057308,0.5641895835477563,2.6462837142006137
86,196.98048780487804,300.8536585365854,2.3486157720254557,1.0329982838800722,1.01588486163277,205.0,16.0,8.0,7.592592592592593,2.111004122822376,1.5957691216057308,0.5641895835477563,2.4592453796829674
87,757.9216867469879,304.09638554216866,1.6606840343529088,1.0373538403596456,0.2554512603080556,166.0,19.0,6.0,6.384615384615385,1.381976597885342,1.4927053303604616,0.0,2.393653682408596
88,1704.0440140845071,301.4577464788732,1.7700527919107485,1.23568722113248,1.4199302536512315,568.0,42.0,11.0,13.853658536585366,1.692568750643269,1.692568750643269,0.5641895835477563,2.985410660720923
89,1397.698113207547,304.1792452830189,1.123953635075111,0.7139258608796182,-0.6013406481150712,106.0,17.0,9.0,8.153846153846153,1.4927053303604616,0.9772050238058398,0.0,1.5957691216057308
90,400.2282608695652,303.3016304347826,2.168876306417432,1.876096865787649,-0.9692847879806264,368.0,20.0,9.0,9.2,2.393653682408596,1.9544100476116797,0.5641895835477563,3.0382538898732494
91,76.09568812758417,311.3378617838157,2.3409938262781216,1.9826737373275758,1.2028708523832434,1693.0,129.0,13.0,20.397590361445783,1.381976597885342,2.0342144725641096,0.5641895835477563,4.1841419359420025
92,1940.1284305460774,298.6743179050754,5.154160422853906,4.275972752599284,0.7084841008798686,373665.0,22486.0,18.0,188.24433249370276,1.2615662610100802,2.6462837142006137,0.5641895835477563,8.058239062071396
93,936.0381578947369,324.48815789473684,4.066610923766598,2.2899725044556067,1.1563948604041254,1520.0,35.0,14.5,14.615384615384615,2.876813695875796,3.477898169151024,1.2615662610100802,5.140011726956917
94,57.63461538461539,325.69871794871796,1.9058836287242387,1.3595804526765751,1.1246536397156224,312.0,19.0,9.0,9.176470588235293,2.1850968611841584,1.7841241161527712,0.5641895835477563,2.8209479177387813
95,829.0124792013311,332.31780366056574,2.1369419523024464,1.586772926991062,0.6395386767697601,2404.0,211.0,12.0,26.711111111111112,1.2615662610100802,1.692568750643269,0.5641895835477563,3.989422804014327
96,197.6646216768916,330.4028629856851,4.012075770653812,1.2009898984362979,-1.3429328423363978,489.0,23.0,9.0,9.979591836734693,2.1850968611841584,2.111004122822376,0.7978845608028654,3.385137501286538
97,1893.9164878664449,348.49701680913313,2.134085585049461,1.9227874506048248,1.5237986069163225,174310.0,15681.0,19.0,349.3186372745491,1.4927053303604616,1.5957691216057308,0.5641895835477563,4.068428945128219
98,1948.6792452830189,342.0188679245283,1.048878639922694,0.8266840171238539,-0.5862612519825248,106.0,16.0,9.5,7.571428571428571,1.5957691216057308,1.1283791670955126,0.0,1.5957691216057308
